Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,560212,-,-,-,43.17,-102.1,-7,1066,-7,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.0
Year,Month,Day,Hour,Minute,Temperature,GHI
2015,8,10,11,30,28,917
2015,8,10,12,30,29,911
2015,8,10,13,30,29,850
2015,8,10,14,30,29,735
2015,8,10,15,30,28,581
2015,8,10,16,30,27,399
2015,8,10,17,30,25,207
2015,8,10,18,30,23,41
2015,8,10,19,30,21,0
2015,8,10,20,30,20,0
2015,8,10,21,30,20,0
2015,8,10,22,30,19,0
2015,8,10,23,30,19,0
2015,8,11,0,30,18,0
2015,8,11,1,30,18,0
2015,8,11,2,30,17,0
2015,8,11,3,30,17,0
2015,8,11,4,30,17,0
2015,8,11,5,30,19,66
2015,8,11,6,30,21,237
2015,8,11,7,30,24,425
2015,8,11,8,30,27,601
2015,8,11,9,30,28,747
2015,8,11,10,30,29,849
2015,8,11,11,30,30,900
2015,8,11,12,30,31,895
2015,8,11,13,30,32,833
2015,8,11,14,30,31,717
2015,8,11,15,30,30,564
2015,8,11,16,30,29,383
2015,8,11,17,30,27,196
2015,8,11,18,30,25,36
2015,8,11,19,30,24,0
2015,8,11,20,30,23,0
2015,8,11,21,30,23,0
2015,8,11,22,30,22,0
2015,8,11,23,30,22,0
2015,8,12,0,30,21,0
2015,8,12,1,30,21,0
2015,8,12,2,30,20,0
2015,8,12,3,30,20,0
2015,8,12,4,30,20,0
2015,8,12,5,30,21,66
2015,8,12,6,30,24,238
2015,8,12,7,30,27,428
2015,8,12,8,30,30,605
2015,8,12,9,30,32,751
2015,8,12,10,30,34,854
2015,8,12,11,30,35,902
2015,8,12,12,30,36,895
2015,8,12,13,30,36,831
2015,8,12,14,30,35,716
2015,8,12,15,30,34,562
2015,8,12,16,30,33,381
2015,8,12,17,30,30,193
2015,8,12,18,30,28,34
2015,8,12,19,30,27,0
2015,8,12,20,30,26,0
2015,8,12,21,30,25,0
2015,8,12,22,30,24,0
2015,8,12,23,30,23,0
2015,8,13,0,30,23,0
2015,8,13,1,30,22,0
2015,8,13,2,30,22,0
2015,8,13,3,30,22,0
2015,8,13,4,30,22,0
2015,8,13,5,30,23,33
2015,8,13,6,30,25,67
2015,8,13,7,30,26,64
2015,8,13,8,30,28,410
2015,8,13,9,30,29,734
2015,8,13,10,30,30,837
2015,8,13,11,30,31,887
2015,8,13,12,30,32,886
2015,8,13,13,30,33,828
2015,8,13,14,30,33,716
2015,8,13,15,30,32,562
2015,8,13,16,30,31,380
2015,8,13,17,30,29,191
2015,8,13,18,30,26,32
2015,8,13,19,30,24,0
2015,8,13,20,30,24,0
2015,8,13,21,30,23,0
2015,8,13,22,30,23,0
2015,8,13,23,30,23,0
2015,8,14,0,30,23,0
2015,8,14,1,30,23,0
2015,8,14,2,30,22,0
2015,8,14,3,30,22,0
2015,8,14,4,30,22,0
2015,8,14,5,30,23,62
2015,8,14,6,30,26,235
2015,8,14,7,30,29,428
2015,8,14,8,30,31,608
2015,8,14,9,30,32,757
2015,8,14,10,30,33,862
2015,8,14,11,30,34,911
2015,8,14,12,30,35,905
2015,8,14,13,30,36,842
2015,8,14,14,30,35,724
2015,8,14,15,30,34,567
2015,8,14,16,30,33,383
2015,8,14,17,30,30,191
2015,8,14,18,30,27,30
2015,8,14,19,30,26,0
2015,8,14,20,30,25,0
2015,8,14,21,30,24,0
2015,8,14,22,30,24,0
2015,8,14,23,30,23,0
2015,8,15,0,30,23,0
2015,8,15,1,30,22,0
2015,8,15,2,30,22,0
2015,8,15,3,30,21,0
2015,8,15,4,30,21,0
2015,8,15,5,30,23,55
2015,8,15,6,30,25,221
2015,8,15,7,30,28,408
2015,8,15,8,30,31,585
2015,8,15,9,30,34,733
2015,8,15,10,30,36,838
2015,8,15,11,30,37,885
2015,8,15,12,30,38,880
2015,8,15,13,30,38,818
2015,8,15,14,30,38,705
2015,8,15,15,30,37,548
2015,8,15,16,30,35,365
2015,8,15,17,30,32,177
2015,8,15,18,30,29,25
2015,8,15,19,30,27,0
2015,8,15,20,30,26,0
2015,8,15,21,30,25,0
2015,8,15,22,30,24,0
2015,8,15,23,30,23,0
2015,8,16,0,30,22,0
2015,8,16,1,30,21,0
2015,8,16,2,30,20,0
2015,8,16,3,30,19,0
2015,8,16,4,30,18,0
2015,8,16,5,30,18,46
2015,8,16,6,30,19,201
2015,8,16,7,30,20,330
2015,8,16,8,30,22,552
2015,8,16,9,30,23,492
2015,8,16,10,30,24,589
2015,8,16,11,30,25,591
2015,8,16,12,30,26,829
2015,8,16,13,30,26,764
2015,8,16,14,30,26,583
2015,8,16,15,30,25,456
2015,8,16,16,30,23,322
2015,8,16,17,30,22,151
2015,8,16,18,30,20,14
2015,8,16,19,30,18,0
2015,8,16,20,30,17,0
2015,8,16,21,30,17,0
2015,8,16,22,30,16,0
2015,8,16,23,30,15,0
2015,8,17,0,30,14,0
2015,8,17,1,30,13,0
2015,8,17,2,30,12,0
2015,8,17,3,30,12,0
2015,8,17,4,30,12,0
2015,8,17,5,30,12,30
2015,8,17,6,30,13,10
2015,8,17,7,30,15,51
2015,8,17,8,30,16,57
2015,8,17,9,30,17,265
2015,8,17,10,30,17,304
2015,8,17,11,30,18,364
2015,8,17,12,30,18,279
2015,8,17,13,30,18,507
2015,8,17,14,30,18,659
2015,8,17,15,30,18,513
2015,8,17,16,30,17,339
2015,8,17,17,30,16,159
2015,8,17,18,30,15,16
2015,8,17,19,30,14,0
2015,8,17,20,30,13,0
2015,8,17,21,30,12,0
2015,8,17,22,30,12,0
2015,8,17,23,30,12,0
2015,8,18,0,30,11,0
2015,8,18,1,30,11,0
2015,8,18,2,30,10,0
2015,8,18,3,30,10,0
2015,8,18,4,30,10,0
2015,8,18,5,30,10,3
2015,8,18,6,30,10,50
2015,8,18,7,30,10,162
2015,8,18,8,30,11,129
2015,8,18,9,30,12,152
2015,8,18,10,30,13,235
2015,8,18,11,30,14,375
2015,8,18,12,30,14,251
2015,8,18,13,30,14,109
2015,8,18,14,30,14,617
2015,8,18,15,30,14,412
2015,8,18,16,30,13,247
2015,8,18,17,30,12,155
2015,8,18,18,30,11,17
2015,8,18,19,30,10,0
2015,8,18,20,30,9,0
2015,8,18,21,30,9,0
2015,8,18,22,30,9,0
2015,8,18,23,30,9,0
2015,8,19,0,30,9,0
2015,8,19,1,30,9,0
2015,8,19,2,30,9,0
2015,8,19,3,30,9,0
2015,8,19,4,30,9,0
2015,8,19,5,30,10,47
2015,8,19,6,30,13,217
2015,8,19,7,30,15,413
2015,8,19,8,30,16,595
2015,8,19,9,30,17,747
2015,8,19,10,30,18,688
2015,8,19,11,30,19,131
2015,8,19,12,30,20,534
2015,8,19,13,30,20,818
2015,8,19,14,30,21,707
2015,8,19,15,30,20,548
2015,8,19,16,30,19,362
2015,8,19,17,30,17,170
2015,8,19,18,30,15,16
2015,8,19,19,30,13,0
2015,8,19,20,30,12,0
2015,8,19,21,30,11,0
2015,8,19,22,30,11,0
2015,8,19,23,30,11,0
2015,8,20,0,30,11,0
2015,8,20,1,30,10,0
2015,8,20,2,30,10,0
2015,8,20,3,30,10,0
2015,8,20,4,30,10,0
2015,8,20,5,30,12,49
2015,8,20,6,30,14,223
2015,8,20,7,30,18,419
2015,8,20,8,30,22,601
2015,8,20,9,30,24,751
2015,8,20,10,30,25,854
2015,8,20,11,30,26,907
2015,8,20,12,30,27,899
2015,8,20,13,30,28,832
2015,8,20,14,30,27,706
2015,8,20,15,30,27,544
2015,8,20,16,30,26,354
2015,8,20,17,30,22,161
2015,8,20,18,30,19,13
2015,8,20,19,30,18,0
2015,8,20,20,30,17,0
2015,8,20,21,30,17,0
2015,8,20,22,30,16,0
2015,8,20,23,30,16,0
2015,8,21,0,30,15,0
2015,8,21,1,30,15,0
2015,8,21,2,30,15,0
2015,8,21,3,30,14,0
2015,8,21,4,30,14,0
2015,8,21,5,30,16,35
2015,8,21,6,30,18,195
2015,8,21,7,30,22,383
2015,8,21,8,30,26,561
2015,8,21,9,30,29,709
2015,8,21,10,30,31,811
2015,8,21,11,30,32,822
2015,8,21,12,30,32,813
2015,8,21,13,30,32,752
2015,8,21,14,30,32,625
2015,8,21,15,30,31,475
2015,8,21,16,30,28,303
2015,8,21,17,30,24,130
2015,8,21,18,30,22,6
2015,8,21,19,30,21,0
2015,8,21,20,30,21,0
2015,8,21,21,30,20,0
2015,8,21,22,30,19,0
2015,8,21,23,30,18,0
2015,8,22,0,30,17,0
2015,8,22,1,30,17,0
2015,8,22,2,30,16,0
2015,8,22,3,30,16,0
2015,8,22,4,30,15,0
2015,8,22,5,30,15,29
2015,8,22,6,30,16,178
2015,8,22,7,30,16,324
2015,8,22,8,30,17,507
2015,8,22,9,30,17,640
2015,8,22,10,30,18,747
2015,8,22,11,30,19,341
2015,8,22,12,30,19,819
2015,8,22,13,30,20,770
2015,8,22,14,30,19,664
2015,8,22,15,30,18,531
2015,8,22,16,30,17,359
2015,8,22,17,30,16,167
2015,8,22,18,30,14,0
2015,8,22,19,30,12,0
2015,8,22,20,30,11,0
2015,8,22,21,30,10,0
2015,8,22,22,30,9,0
2015,8,22,23,30,8,0
2015,8,23,0,30,7,0
2015,8,23,1,30,7,0
2015,8,23,2,30,6,0
2015,8,23,3,30,6,0
2015,8,23,4,30,6,0
2015,8,23,5,30,7,47
2015,8,23,6,30,10,231
2015,8,23,7,30,13,435
2015,8,23,8,30,16,624
2015,8,23,9,30,18,779
2015,8,23,10,30,19,885
2015,8,23,11,30,21,934
2015,8,23,12,30,22,923
2015,8,23,13,30,23,853
2015,8,23,14,30,23,729
2015,8,23,15,30,22,563
2015,8,23,16,30,21,368
2015,8,23,17,30,18,167
2015,8,23,18,30,15,0
2015,8,23,19,30,13,0
2015,8,23,20,30,11,0
2015,8,23,21,30,11,0
2015,8,23,22,30,10,0
2015,8,23,23,30,10,0
2015,8,24,0,30,9,0
2015,8,24,1,30,9,0
2015,8,24,2,30,9,0
2015,8,24,3,30,8,0
2015,8,24,4,30,8,0
2015,8,24,5,30,11,36
2015,8,24,6,30,14,203
2015,8,24,7,30,18,396
2015,8,24,8,30,21,578
2015,8,24,9,30,24,727
2015,8,24,10,30,25,829
2015,8,24,11,30,26,871
2015,8,24,12,30,27,861
2015,8,24,13,30,28,793
2015,8,24,14,30,27,685
2015,8,24,15,30,26,524
2015,8,24,16,30,24,335
2015,8,24,17,30,20,144
2015,8,24,18,30,17,0
2015,8,24,19,30,15,0
2015,8,24,20,30,14,0
2015,8,24,21,30,14,0
2015,8,24,22,30,13,0
2015,8,24,23,30,13,0
2015,8,25,0,30,13,0
2015,8,25,1,30,12,0
2015,8,25,2,30,12,0
2015,8,25,3,30,11,0
2015,8,25,4,30,11,0
2015,8,25,5,30,13,29
2015,8,25,6,30,16,186
2015,8,25,7,30,20,374
2015,8,25,8,30,24,553
2015,8,25,9,30,27,700
2015,8,25,10,30,29,804
2015,8,25,11,30,31,836
2015,8,25,12,30,32,830
2015,8,25,13,30,33,768
2015,8,25,14,30,33,659
2015,8,25,15,30,32,503
2015,8,25,16,30,30,321
2015,8,25,17,30,26,135
2015,8,25,18,30,24,0
2015,8,25,19,30,22,0
2015,8,25,20,30,21,0
2015,8,25,21,30,21,0
2015,8,25,22,30,21,0
2015,8,25,23,30,21,0
2015,8,26,0,30,20,0
2015,8,26,1,30,20,0
2015,8,26,2,30,19,0
2015,8,26,3,30,19,0
2015,8,26,4,30,19,0
2015,8,26,5,30,20,29
2015,8,26,6,30,22,185
2015,8,26,7,30,24,372
2015,8,26,8,30,27,549
2015,8,26,9,30,29,689
2015,8,26,10,30,30,782
2015,8,26,11,30,30,809
2015,8,26,12,30,30,804
2015,8,26,13,30,30,747
2015,8,26,14,30,31,644
2015,8,26,15,30,32,489
2015,8,26,16,30,30,309
2015,8,26,17,30,27,127
2015,8,26,18,30,25,0
2015,8,26,19,30,24,0
2015,8,26,20,30,23,0
2015,8,26,21,30,22,0
2015,8,26,22,30,21,0
2015,8,26,23,30,20,0
2015,8,27,0,30,19,0
2015,8,27,1,30,19,0
2015,8,27,2,30,18,0
2015,8,27,3,30,18,0
2015,8,27,4,30,18,0
2015,8,27,5,30,18,1
2015,8,27,6,30,18,6
2015,8,27,7,30,19,130
2015,8,27,8,30,19,451
2015,8,27,9,30,20,529
2015,8,27,10,30,22,442
2015,8,27,11,30,23,361
2015,8,27,12,30,23,174
2015,8,27,13,30,24,263
2015,8,27,14,30,24,168
2015,8,27,15,30,24,57
2015,8,27,16,30,23,148
2015,8,27,17,30,22,126
2015,8,27,18,30,20,0
2015,8,27,19,30,18,0
2015,8,27,20,30,17,0
2015,8,27,21,30,17,0
2015,8,27,22,30,17,0
2015,8,27,23,30,16,0
2015,8,28,0,30,16,0
2015,8,28,1,30,16,0
2015,8,28,2,30,15,0
2015,8,28,3,30,15,0
2015,8,28,4,30,15,0
2015,8,28,5,30,16,18
2015,8,28,6,30,18,165
2015,8,28,7,30,21,324
2015,8,28,8,30,24,517
2015,8,28,9,30,26,659
2015,8,28,10,30,27,756
2015,8,28,11,30,28,759
2015,8,28,12,30,29,750
2015,8,28,13,30,29,683
2015,8,28,14,30,29,560
2015,8,28,15,30,28,406
2015,8,28,16,30,26,232
2015,8,28,17,30,24,69
2015,8,28,18,30,22,0
2015,8,28,19,30,20,0
2015,8,28,20,30,19,0
2015,8,28,21,30,19,0
2015,8,28,22,30,18,0
2015,8,28,23,30,18,0
2015,8,29,0,30,18,0
2015,8,29,1,30,18,0
2015,8,29,2,30,17,0
2015,8,29,3,30,17,0
2015,8,29,4,30,16,0
2015,8,29,5,30,17,9
2015,8,29,6,30,19,133
2015,8,29,7,30,22,308
2015,8,29,8,30,26,482
2015,8,29,9,30,29,627
2015,8,29,10,30,32,730
2015,8,29,11,30,33,769
2015,8,29,12,30,34,764
2015,8,29,13,30,34,703
2015,8,29,14,30,33,595
2015,8,29,15,30,32,442
2015,8,29,16,30,29,265
2015,8,29,17,30,25,92
2015,8,29,18,30,24,0
2015,8,29,19,30,23,0
2015,8,29,20,30,22,0
2015,8,29,21,30,22,0
2015,8,29,22,30,22,0
2015,8,29,23,30,22,0
2015,8,30,0,30,21,0
2015,8,30,1,30,21,0
2015,8,30,2,30,20,0
2015,8,30,3,30,19,0
2015,8,30,4,30,19,0
2015,8,30,5,30,19,16
2015,8,30,6,30,21,165
2015,8,30,7,30,25,354
2015,8,30,8,30,29,535
2015,8,30,9,30,32,643
2015,8,30,10,30,34,790
2015,8,30,11,30,35,776
2015,8,30,12,30,36,811
2015,8,30,13,30,37,749
2015,8,30,14,30,36,638
2015,8,30,15,30,35,483
2015,8,30,16,30,33,299
2015,8,30,17,30,29,113
2015,8,30,18,30,27,0
2015,8,30,19,30,25,0
2015,8,30,20,30,24,0
2015,8,30,21,30,23,0
2015,8,30,22,30,23,0
2015,8,30,23,30,22,0
2015,8,31,0,30,22,0
2015,8,31,1,30,22,0
2015,8,31,2,30,22,0
2015,8,31,3,30,22,0
2015,8,31,4,30,22,0
2015,8,31,5,30,22,14
2015,8,31,6,30,23,117
2015,8,31,7,30,23,240
2015,8,31,8,30,23,185
2015,8,31,9,30,22,27
2015,8,31,10,30,22,75
2015,8,31,11,30,23,554
2015,8,31,12,30,24,174
2015,8,31,13,30,25,727
2015,8,31,14,30,25,458
2015,8,31,15,30,24,371
2015,8,31,16,30,23,257
2015,8,31,17,30,25,105
2015,8,31,18,30,23,0
2015,8,31,19,30,22,0
2015,8,31,20,30,22,0
2015,8,31,21,30,21,0
2015,8,31,22,30,21,0
2015,8,31,23,30,21,0
2001,9,1,0,30,20,0
2001,9,1,1,30,20,0
2001,9,1,2,30,19,0
2001,9,1,3,30,18,0
2001,9,1,4,30,18,0
2001,9,1,5,30,18,17
2001,9,1,6,30,20,165
2001,9,1,7,30,23,311
2001,9,1,8,30,26,528
2001,9,1,9,30,29,675
2001,9,1,10,30,31,776
2001,9,1,11,30,32,779
2001,9,1,12,30,33,823
2001,9,1,13,30,34,755
2001,9,1,14,30,33,628
2001,9,1,15,30,32,474
2001,9,1,16,30,31,288
2001,9,1,17,30,29,104
2001,9,1,18,30,27,0
2001,9,1,19,30,25,0
2001,9,1,20,30,23,0
2001,9,1,21,30,22,0
2001,9,1,22,30,21,0
2001,9,1,23,30,20,0
2001,9,2,0,30,20,0
2001,9,2,1,30,19,0
2001,9,2,2,30,19,0
2001,9,2,3,30,19,0
2001,9,2,4,30,19,0
2001,9,2,5,30,20,19
2001,9,2,6,30,24,179
2001,9,2,7,30,28,373
2001,9,2,8,30,31,554
2001,9,2,9,30,33,700
2001,9,2,10,30,34,801
2001,9,2,11,30,35,844
2001,9,2,12,30,35,830
2001,9,2,13,30,34,758
2001,9,2,14,30,33,522
2001,9,2,15,30,32,472
2001,9,2,16,30,30,243
2001,9,2,17,30,27,71
2001,9,2,18,30,24,0
2001,9,2,19,30,23,0
2001,9,2,20,30,21,0
2001,9,2,21,30,20,0
2001,9,2,22,30,19,0
2001,9,2,23,30,18,0
2001,9,3,0,30,17,0
2001,9,3,1,30,16,0
2001,9,3,2,30,15,0
2001,9,3,3,30,15,0
2001,9,3,4,30,15,0
2001,9,3,5,30,16,17
2001,9,3,6,30,18,172
2001,9,3,7,30,21,363
2001,9,3,8,30,24,542
2001,9,3,9,30,27,689
2001,9,3,10,30,30,790
2001,9,3,11,30,31,831
2001,9,3,12,30,32,819
2001,9,3,13,30,33,750
2001,9,3,14,30,33,629
2001,9,3,15,30,32,467
2001,9,3,16,30,30,281
2001,9,3,17,30,27,97
2001,9,3,18,30,25,0
2001,9,3,19,30,24,0
2001,9,3,20,30,23,0
2001,9,3,21,30,22,0
2001,9,3,22,30,21,0
2001,9,3,23,30,21,0
2001,9,4,0,30,21,0
2001,9,4,1,30,20,0
2001,9,4,2,30,19,0
2001,9,4,3,30,19,0
2001,9,4,4,30,19,0
2001,9,4,5,30,20,16
2001,9,4,6,30,22,170
2001,9,4,7,30,26,361
2001,9,4,8,30,31,541
2001,9,4,9,30,34,689
2001,9,4,10,30,36,790
2001,9,4,11,30,37,836
2001,9,4,12,30,38,824
2001,9,4,13,30,37,754
2001,9,4,14,30,37,633
2001,9,4,15,30,36,470
2001,9,4,16,30,33,282
2001,9,4,17,30,30,95
2001,9,4,18,30,28,0
2001,9,4,19,30,27,0
2001,9,4,20,30,25,0
2001,9,4,21,30,24,0
2001,9,4,22,30,23,0
2001,9,4,23,30,22,0
2001,9,5,0,30,22,0
2001,9,5,1,30,21,0
2001,9,5,2,30,21,0
2001,9,5,3,30,20,0
2001,9,5,4,30,20,0
2001,9,5,5,30,21,15
2001,9,5,6,30,23,173
2001,9,5,7,30,26,330
2001,9,5,8,30,29,469
2001,9,5,9,30,31,633
2001,9,5,10,30,32,801
2001,9,5,11,30,33,846
2001,9,5,12,30,33,831
2001,9,5,13,30,33,608
2001,9,5,14,30,32,584
2001,9,5,15,30,31,415
2001,9,5,16,30,30,186
2001,9,5,17,30,28,54
2001,9,5,18,30,26,0
2001,9,5,19,30,25,0
2001,9,5,20,30,24,0
2001,9,5,21,30,23,0
2001,9,5,22,30,22,0
2001,9,5,23,30,21,0
2001,9,6,0,30,21,0
2001,9,6,1,30,20,0
2001,9,6,2,30,20,0
2001,9,6,3,30,19,0
2001,9,6,4,30,19,0
2001,9,6,5,30,19,7
2001,9,6,6,30,21,159
2001,9,6,7,30,23,347
2001,9,6,8,30,26,429
2001,9,6,9,30,29,565
2001,9,6,10,30,30,424
2001,9,6,11,30,31,814
2001,9,6,12,30,32,799
2001,9,6,13,30,31,729
2001,9,6,14,30,30,606
2001,9,6,15,30,29,444
2001,9,6,16,30,26,138
2001,9,6,17,30,23,34
2001,9,6,18,30,20,0
2001,9,6,19,30,18,0
2001,9,6,20,30,16,0
2001,9,6,21,30,14,0
2001,9,6,22,30,14,0
2001,9,6,23,30,13,0
2001,9,7,0,30,13,0
2001,9,7,1,30,13,0
2001,9,7,2,30,13,0
2001,9,7,3,30,13,0
2001,9,7,4,30,12,0
2001,9,7,5,30,13,11
2001,9,7,6,30,14,118
2001,9,7,7,30,16,262
2001,9,7,8,30,17,316
2001,9,7,9,30,19,538
2001,9,7,10,30,20,669
2001,9,7,11,30,21,303
2001,9,7,12,30,21,425
2001,9,7,13,30,21,459
2001,9,7,14,30,20,213
2001,9,7,15,30,19,288
2001,9,7,16,30,17,219
2001,9,7,17,30,15,51
2001,9,7,18,30,13,0
2001,9,7,19,30,11,0
2001,9,7,20,30,10,0
2001,9,7,21,30,10,0
2001,9,7,22,30,9,0
2001,9,7,23,30,9,0
2001,9,8,0,30,8,0
2001,9,8,1,30,8,0
2001,9,8,2,30,8,0
2001,9,8,3,30,8,0
2001,9,8,4,30,8,0
2001,9,8,5,30,8,0
2001,9,8,6,30,9,145
2001,9,8,7,30,10,315
2001,9,8,8,30,12,546
2001,9,8,9,30,13,581
2001,9,8,10,30,14,620
2001,9,8,11,30,14,667
2001,9,8,12,30,15,490
2001,9,8,13,30,15,668
2001,9,8,14,30,14,288
2001,9,8,15,30,14,390
2001,9,8,16,30,13,126
2001,9,8,17,30,11,77
2001,9,8,18,30,10,0
2001,9,8,19,30,9,0
2001,9,8,20,30,8,0
2001,9,8,21,30,7,0
2001,9,8,22,30,7,0
2001,9,8,23,30,6,0
2001,9,9,0,30,6,0
2001,9,9,1,30,5,0
2001,9,9,2,30,5,0
2001,9,9,3,30,5,0
2001,9,9,4,30,5,0
2001,9,9,5,30,6,0
2001,9,9,6,30,9,170
2001,9,9,7,30,13,367
2001,9,9,8,30,16,551
2001,9,9,9,30,19,701
2001,9,9,10,30,21,803
2001,9,9,11,30,22,847
2001,9,9,12,30,23,830
2001,9,9,13,30,24,754
2001,9,9,14,30,23,626
2001,9,9,15,30,22,459
2001,9,9,16,30,20,266
2001,9,9,17,30,16,77
2001,9,9,18,30,13,0
2001,9,9,19,30,12,0
2001,9,9,20,30,11,0
2001,9,9,21,30,10,0
2001,9,9,22,30,10,0
2001,9,9,23,30,9,0
2001,9,10,0,30,9,0
2001,9,10,1,30,9,0
2001,9,10,2,30,9,0
2001,9,10,3,30,8,0
2001,9,10,4,30,8,0
2001,9,10,5,30,8,0
2001,9,10,6,30,11,165
2001,9,10,7,30,15,363
2001,9,10,8,30,19,548
2001,9,10,9,30,23,698
2001,9,10,10,30,26,800
2001,9,10,11,30,28,844
2001,9,10,12,30,29,829
2001,9,10,13,30,29,755
2001,9,10,14,30,29,627
2001,9,10,15,30,28,457
2001,9,10,16,30,26,262
2001,9,10,17,30,22,72
2001,9,10,18,30,19,0
2001,9,10,19,30,17,0
2001,9,10,20,30,16,0
2001,9,10,21,30,16,0
2001,9,10,22,30,15,0
2001,9,10,23,30,14,0
2001,9,11,0,30,13,0
2001,9,11,1,30,13,0
2001,9,11,2,30,12,0
2001,9,11,3,30,11,0
2001,9,11,4,30,11,0
2001,9,11,5,30,12,0
2001,9,11,6,30,15,160
2001,9,11,7,30,18,356
2001,9,11,8,30,22,539
2001,9,11,9,30,26,688
2001,9,11,10,30,29,788
2001,9,11,11,30,31,833
2001,9,11,12,30,32,816
2001,9,11,13,30,32,742
2001,9,11,14,30,31,614
2001,9,11,15,30,30,446
2001,9,11,16,30,27,252
2001,9,11,17,30,23,66
2001,9,11,18,30,20,0
2001,9,11,19,30,19,0
2001,9,11,20,30,18,0
2001,9,11,21,30,16,0
2001,9,11,22,30,15,0
2001,9,11,23,30,14,0
2001,9,12,0,30,13,0
2001,9,12,1,30,12,0
2001,9,12,2,30,12,0
2001,9,12,3,30,11,0
2001,9,12,4,30,10,0
2001,9,12,5,30,10,0
2001,9,12,6,30,12,150
2001,9,12,7,30,15,341
2001,9,12,8,30,17,522
2001,9,12,9,30,20,610
2001,9,12,10,30,22,770
2001,9,12,11,30,24,814
2001,9,12,12,30,25,798
2001,9,12,13,30,26,723
2001,9,12,14,30,26,594
2001,9,12,15,30,25,426
2001,9,12,16,30,23,235
2001,9,12,17,30,21,57
2001,9,12,18,30,19,0
2001,9,12,19,30,17,0
2001,9,12,20,30,16,0
2001,9,12,21,30,15,0
2001,9,12,22,30,15,0
2001,9,12,23,30,14,0
2001,9,13,0,30,13,0
2001,9,13,1,30,12,0
2001,9,13,2,30,11,0
2001,9,13,3,30,10,0
2001,9,13,4,30,10,0
2001,9,13,5,30,10,0
2001,9,13,6,30,11,60
2001,9,13,7,30,13,210
2001,9,13,8,30,15,148
2001,9,13,9,30,17,113
2001,9,13,10,30,18,350
2001,9,13,11,30,19,203
2001,9,13,12,30,20,181
2001,9,13,13,30,20,107
2001,9,13,14,30,19,317
2001,9,13,15,30,19,216
2001,9,13,16,30,18,182
2001,9,13,17,30,16,37
2001,9,13,18,30,14,0
2001,9,13,19,30,13,0
2001,9,13,20,30,13,0
2001,9,13,21,30,12,0
2001,9,13,22,30,12,0
2001,9,13,23,30,12,0
2001,9,14,0,30,13,0
2001,9,14,1,30,12,0
2001,9,14,2,30,12,0
2001,9,14,3,30,12,0
2001,9,14,4,30,12,0
2001,9,14,5,30,12,0
2001,9,14,6,30,13,118
2001,9,14,7,30,14,122
2001,9,14,8,30,16,136
2001,9,14,9,30,19,255
2001,9,14,10,30,21,230
2001,9,14,11,30,22,371
2001,9,14,12,30,22,536
2001,9,14,13,30,21,270
2001,9,14,14,30,19,178
2001,9,14,15,30,18,229
2001,9,14,16,30,16,200
2001,9,14,17,30,15,42
2001,9,14,18,30,13,0
2001,9,14,19,30,12,0
2001,9,14,20,30,12,0
2001,9,14,21,30,11,0
2001,9,14,22,30,10,0
2001,9,14,23,30,10,0
2001,9,15,0,30,10,0
2001,9,15,1,30,9,0
2001,9,15,2,30,9,0
2001,9,15,3,30,9,0
2001,9,15,4,30,9,0
2001,9,15,5,30,9,0
2001,9,15,6,30,9,6
2001,9,15,7,30,10,171
2001,9,15,8,30,10,426
2001,9,15,9,30,12,240
2001,9,15,10,30,13,266
2001,9,15,11,30,14,335
2001,9,15,12,30,14,198
2001,9,15,13,30,14,168
2001,9,15,14,30,15,234
2001,9,15,15,30,14,348
2001,9,15,16,30,13,87
2001,9,15,17,30,12,44
2001,9,15,18,30,10,0
2001,9,15,19,30,9,0
2001,9,15,20,30,8,0
2001,9,15,21,30,8,0
2001,9,15,22,30,7,0
2001,9,15,23,30,7,0
2001,9,16,0,30,7,0
2001,9,16,1,30,7,0
2001,9,16,2,30,6,0
2001,9,16,3,30,6,0
2001,9,16,4,30,6,0
2001,9,16,5,30,7,0
2001,9,16,6,30,10,128
2001,9,16,7,30,13,312
2001,9,16,8,30,16,340
2001,9,16,9,30,18,76
2001,9,16,10,30,20,540
2001,9,16,11,30,21,525
2001,9,16,12,30,22,767
2001,9,16,13,30,22,694
2001,9,16,14,30,22,523
2001,9,16,15,30,21,356
2001,9,16,16,30,19,161
2001,9,16,17,30,17,31
2001,9,16,18,30,15,0
2001,9,16,19,30,14,0
2001,9,16,20,30,12,0
2001,9,16,21,30,11,0
2001,9,16,22,30,11,0
2001,9,16,23,30,11,0
2001,9,17,0,30,10,0
2001,9,17,1,30,10,0
2001,9,17,2,30,10,0
2001,9,17,3,30,10,0
2001,9,17,4,30,10,0
2001,9,17,5,30,10,0
2001,9,17,6,30,12,126
2001,9,17,7,30,14,80
2001,9,17,8,30,17,128
2001,9,17,9,30,19,151
2001,9,17,10,30,20,399
2001,9,17,11,30,21,405
2001,9,17,12,30,21,498
2001,9,17,13,30,20,585
2001,9,17,14,30,19,396
2001,9,17,15,30,18,355
2001,9,17,16,30,17,148
